tweet_id,airline_sentiment,negativereason,airline,name,text,tweet_created,tweet_location
569113910776881152,positive,,Delta,KimSinanovic,Review:  Thanks for the complimentary upgrade to first.  You are the best!,2015-02-21 04:38:24 -0800,
569113328724807680,neutral,,Delta,JetBlueNews,Review: 's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS,2015-02-21 04:36:05 -0800,USA
569109515657826304,positive,,Delta,kerrymflynn,"Review:  ah no the staff was perfect this morning at JFK, more sleep for me!! :)",2015-02-21 04:20:56 -0800,"New York, NY"
5.69104E+17,positive,,Delta,AeroJobMarket,"Review:  @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek",2015-02-21 03:58:51 -0800,Worldwide
569102757875077121,positive,,Delta,AeroJobMarket,Review:  @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket,2015-02-21 03:54:05 -0800,Worldwide
569096740676222976,positive,,Delta,Michael_Lytle,Review:  today my family gets to experience #mosaic status w/ me! #LifeIsGood,2015-02-21 03:30:10 -0800,"Salem, NH"
569091868153253888,neutral,,Delta,Galapaghxst,Review:  real shit my nigga north don't play around!,2015-02-21 03:10:49 -0800,
569091378438746112,positive,,Delta,mutantgatto,Review:  word thanks,2015-02-21 03:08:52 -0800,ravioli
569087442092826624,neutral,,Delta,mutantgatto,Review:  by any chance do u offer fresh guacamole on your flights,2015-02-21 02:53:13 -0800,ravioli
569083604216623104,neutral,,Delta,tammyterez,Review:  Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸,2015-02-21 02:37:58 -0800,New York
569083132353204224,neutral,,Delta,JetBlueNews,Review:  Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr,2015-02-21 02:36:06 -0800,USA
569076569983086592,neutral,,Delta,theycallme_HH,Review:  Thank you ! What about Paris ? Could we arrange something from there ?,2015-02-21 02:10:01 -0800,Orleans/Tarpon Springs/London
569075196117839872,neutral,,Delta,theycallme_HH,Review:  we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG,2015-02-21 02:04:34 -0800,Orleans/Tarpon Springs/London
569068027917922304,neutral,,Delta,JetBlueNews,Review:  Fliers to Gain Access to WSJ Content - @zacks_com http://t.co/GouzrdT7ZF,2015-02-21 01:36:05 -0800,USA
569066946433581056,negative,Late Flight,Delta,chelseylamwatt,"Review:  It's not ideal, but it's okay. Better Late Flight than never! :)",2015-02-21 01:31:47 -0800,"New York, NY | Orlando, FL"
569046984369111041,negative,Lost Luggage,Delta,mattwheeler,"Review:  yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?",2015-02-21 00:12:28 -0800,"New York, NY"
569044397645385728,negative,Lost Luggage,Delta,mattwheeler,Review:  so you guys lost my bag that had all my ski gear in it. I flew here from NYC to ski. Should I buy new stuff tomorrow? ...,2015-02-21 00:02:11 -0800,"New York, NY"
569036471232892929,positive,,Delta,traciglee,"Review:  162, SMF to JFK!",2015-02-20 23:30:41 -0800,"New York, NY"
569017837576069120,neutral,,Delta,woawABQ,"Review:  If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",2015-02-20 22:16:38 -0800,"Albuquerque, NM"
569006801192161280,neutral,,Delta,jmoalmawali,Review:  thanks anyways Review:  has my back! Awesome rate &amp; amazing customer service #nomoreaggravation,2015-02-20 21:32:47 -0800,Boston
569005006902468608,negative,Customer Service Issue,Delta,jmoalmawali,Review:  on hold for 30 mins placed on hold then hung up on 2nd time in 2 days Only looking for group rates. BOS-SJU 5-12 to 5-19 10 people,2015-02-20 21:25:39 -0800,Boston
569003837975089152,negative,Customer Service Issue,Delta,jmoalmawali,Review:  you're customer service is terrible. #NeverAgain #flywhonotblue,2015-02-20 21:21:01 -0800,Boston
569003165984534528,negative,Late Flight,Delta,thatsmypotpie,Review:  now we are delayed until 1:02! This is ridiculous,2015-02-20 21:18:20 -0800,Central Perk
569002746117902336,negative,Flight Attendant Complaints,Delta,genna_campos,Review:  you're flight attendants suck and are always rude :( 4th bad experience with JetBlue tonight :/,2015-02-20 21:16:40 -0800,
568996575617409026,negative,Late Flight,Delta,AMakuh,Review:  says the person who hasn't been delayed for hours and now sitting on a runway with a wailing baby ;),2015-02-20 20:52:09 -0800,
568995644276383744,negative,Late Flight,Delta,cindydavis_,"Review:  flight 672 delayed from 9:30 to 11:47 now, still sitting on runway over 15 minutes so far. Air travel at its best.",2015-02-20 20:48:27 -0800,New York
568993773277069312,neutral,,Delta,KoolieAshSays,Review:  oh. Makes sense. My bad.,2015-02-20 20:41:01 -0800,"ÜT: 17.9889591,-76.7712636"
568993159419535360,negative,Can't Tell,Delta,thatsmypotpie,Review:  1242 now?! I may cry!,2015-02-20 20:38:35 -0800,Central Perk
568992314296819712,negative,Flight Booking Problems,Delta,KoolieAshSays,Review:  why won't the site let me book tickets for nov for jfk to kin?,2015-02-20 20:35:13 -0800,"ÜT: 17.9889591,-76.7712636"
568991695917834240,negative,Late Flight,Delta,jcran72,Review:  Late Flight again lost almost 3 hours of my bay area weekend not to mention two hours of unnecessary vacation time from work.  #flt348,2015-02-20 20:32:46 -0800,Long Beach
568987540155453440,positive,,Delta,LustyLovah,Review:  of course !!!!,2015-02-20 20:16:15 -0800,Where my pockets can take me
568984446487166976,positive,,Delta,FerrisSalameh,Review:  thank you,2015-02-20 20:03:57 -0800,"Brooklyn, NY"
568983580585517056,positive,,Delta,TumbaSherman,Review:  thanks! I'll do it.,2015-02-20 20:00:31 -0800,Ft. Lauderdale
568983464172584960,negative,Bad Flight,Delta,TumbaSherman,Review:  yes I do. I will get you exact data. Your download is fine it's your upload bandwidth and ping that are the issue. Ping especially,2015-02-20 20:00:03 -0800,Ft. Lauderdale
568983310438805505,positive,,Delta,corradokid,Review:  @FerrisSalameh Love JetBlue's speedy Twitter customer service.,2015-02-20 19:59:27 -0800,"New York, NY"
568982494676172800,neutral,,Delta,FerrisSalameh,"Review:  since high likelihood of snow at time of flight tomorrow, any chance I can rebook for Sunday?",2015-02-20 19:56:12 -0800,"Brooklyn, NY"
568977430439817216,neutral,,Delta,JetBlueNews,Review: : DCA to Nantucket - Washington Business Journal http://t.co/ebxC94kFJD,2015-02-20 19:36:05 -0800,USA
568976617453658113,positive,,Delta,airtraffic01,Review:  thanks!,2015-02-20 19:32:51 -0800,Bushwood
568974681115459584,neutral,,Delta,airtraffic01,"Review:  Traveling with two kids tomorrow (ages 7 and 4) domestic, do they need birth certificates to check in at airport?",2015-02-20 19:25:09 -0800,Bushwood
568974096161234946,positive,,Delta,joel_betances,Review:  thank you so much for your effort,2015-02-20 19:22:50 -0800,new york
568973348840943616,positive,,Delta,thatsmypotpie,Review:  thanks for letting us know. Hoping for no more delays!,2015-02-20 19:19:52 -0800,Central Perk
568972783234912257,negative,Late Flight,Delta,thatsmypotpie,Review:  appreciate the response Worst part is losing the non refundable hotel in Orlando. Your crew blamed wind! Hoping for no more delays!,2015-02-20 19:17:37 -0800,Central Perk
568970344154836993,neutral,,Delta,thatsmypotpie,Review:  flight 1183 to Orlando.,2015-02-20 19:07:55 -0800,Central Perk
568969600559226880,negative,Late Flight,Delta,thatsmypotpie,"Review:  this is awful! flight out of jfk for our honeymoon is delayed AGAIN until 1225 AM, and we lost money on a hotel now! #delayforwhat?",2015-02-20 19:04:58 -0800,Central Perk
568968141814046720,neutral,,Delta,joel_betances,Review:  my phone number when you have any news for me is (631)891-5722,2015-02-20 18:59:10 -0800,new york
568968059517411329,negative,Late Flight,Delta,jcran72,Review:  flight 348 is a freaking nightmare tonight #sittingonthetarmac #delay,2015-02-20 18:58:50 -0800,Long Beach
568967907042037761,neutral,,Delta,DKHurts,Review:  😭 I used points can I get them back if I decide not to go?,2015-02-20 18:58:14 -0800,Brooklyn!
568967902520590337,neutral,,Delta,joel_betances,Review:  is that one on the picture http://t.co/lxwbsfxfj0,2015-02-20 18:58:13 -0800,new york
568965774649520128,negative,Late Flight,Delta,ThatJasonEaton,Review:  I appreciate the speedy response. But the longer you delay the more inconvenience you put on your customers. Please nix change fee!,2015-02-20 18:49:46 -0800,
568964945259466752,positive,,Delta,farms122,Review:  thanks!!,2015-02-20 18:46:28 -0800,
568964635103076354,neutral,,Delta,tsmit,Review:  can you share where it is coming from?,2015-02-20 18:45:14 -0800,"Boston, MA"
568963192489029632,neutral,,Delta,tsmit,Review:  weather where?  It's 60 in SFO and flight 834 is still on time to boston.,2015-02-20 18:39:30 -0800,"Boston, MA"
568962000614658048,neutral,,Delta,dlewis2412,“Review: : @dlewis2412 Sorry! Please ask Inflght if there is an open seat you can move to.” Will do!,2015-02-20 18:34:46 -0800,As global as possible
568961738596462593,negative,Late Flight,Delta,tsmit,Review:  whats going on with flight 2034.  Delayed beyond 834.  Shouldnt thre flights switch at that point?,2015-02-20 18:33:43 -0800,"Boston, MA"
568961404067164160,positive,,Delta,KTrerotola,Review:  thanks for the info... Figured that was the case. Hopefully my new hashtag will change that ;) #ABCLetJetBlueStreamFeed,2015-02-20 18:32:24 -0800,"Boston, MA"
568961064651460608,negative,Bad Flight,Delta,dlewis2412,Review:  what's up with the broken tv in seat 6F on flight 1818 today? Planned to catch the @cavs game!!! Nooooo,2015-02-20 18:31:03 -0800,As global as possible
568960315888668672,neutral,,Delta,MadameMaryAnn,Review:  April 6th. Anything specific I should know for my first flight?,2015-02-20 18:28:04 -0800,Upstate New York
568960217976864769,negative,Customer Service Issue,Delta,joel_betances,Review:  I bein calling JetBlue no respond I leave my number no call back I think JetBlue is loosing a customer,2015-02-20 18:27:41 -0800,new york
568959170730266624,negative,Bad Flight,Delta,TumbaSherman,Review:  I'm on flt 700 lax to FLL both ppl are sleeping so Id rather not disturb in flight. Tried to dl movie no go http://t.co/Nh2i9ZlzMk,2015-02-20 18:23:31 -0800,Ft. Lauderdale
568958770849705984,negative,Late Flight,Delta,TraveLifeLove,Made it to #Costa #Rica and back Review:  Missing it already!  #Pura #Vida!,2015-02-20 18:21:56 -0800,The World
568956535679758337,neutral,,Delta,KTrerotola,"Review:  me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)",2015-02-20 18:13:03 -0800,"Boston, MA"
568955324511563776,negative,Bad Flight,Delta,TumbaSherman,Review:  love you guys. You know that. But I paid for prem. wifi toplay @vainglorygame. No go. Ping terrible / up too http://t.co/CmjRIWOP7O,2015-02-20 18:08:14 -0800,Ft. Lauderdale
568955077165260800,positive,,Delta,innovatefitnow,Review:  saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter,2015-02-20 18:07:15 -0800,
568944962311626752,neutral,,Delta,BillyKace,Review:  266 at LGB in Sunny So Cal http://t.co/V015PK7DSi,2015-02-20 17:27:04 -0800,
568944928266412032,neutral,,Delta,kbosspotter,Review:  do you think snow in boston on 2/24 will effect my flight?,2015-02-20 17:26:56 -0800,Logan International Airport
568944687077199872,neutral,,Delta,Bones2245,Review:  @markie_post I'd like to see Markie too.,2015-02-20 17:25:58 -0800,Earth
568940704451289089,neutral,,Delta,SassmasterJosh,Review:  who do you think is gonna win Mayweather or Pacquiao?,2015-02-20 17:10:09 -0800,.
568940291530493952,negative,Late Flight,Delta,JordantheJew,Review:  thanks for making me miss an important dinner tonight. 2 hr delay and now 20 min on Tarmac... #worst,2015-02-20 17:08:30 -0800,"New York, NY"
568937402837786625,positive,,Delta,misschris715,Review:  yes! Terra blue chips were my favorite. :),2015-02-20 16:57:01 -0800,"los angeles, ca"
568932998051016704,positive,,Delta,greggweiss,"Review:  I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!",2015-02-20 16:39:31 -0800,"Hastings on Hudson, NY"
568932129872039936,neutral,,Delta,JetBlueNews,Review:  Airways Corporation Insider Trading Update - Rock Hill Daily http://t.co/vvzkSMFKVw,2015-02-20 16:36:04 -0800,USA
568931762518110208,neutral,,Delta,KTrerotola,Review:  thanks! I only loose 'em at airports...1st time we found it. I think @fitbit needs to make flexes that stay on when carrying bags!,2015-02-20 16:34:37 -0800,"Boston, MA"
568931575980814336,negative,Late Flight,Delta,pseudomachine,Review:  I don't have enough hands to count the number of times something like this has delayed my flight with you guys. Very disappointed.,2015-02-20 16:33:52 -0800,New York City
568930822952103938,negative,Customer Service Issue,Delta,KTrerotola,Review:  just called that number and left message. Are you at to pass along message to team too?,2015-02-20 16:30:53 -0800,"Boston, MA"
568929935273930752,positive,,Delta,hgeronemus,"Cool! ""Review: : @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”",2015-02-20 16:27:21 -0800,"Fort Lauderdale, FL"
568929608566837249,positive,,Delta,greggweiss,Review:  Love you guys sooooooo much. Ridiculously appreciated! A+ service!,2015-02-20 16:26:03 -0800,"Hastings on Hudson, NY"
568928817651167232,negative,Late Flight,Delta,greggweiss,Review:  Any option for luggage assistance on the ground at HPN? Flight 2168 delayed 2+ hours &amp; we will have 2 sleeping kids when we land,2015-02-20 16:22:54 -0800,"Hastings on Hudson, NY"
568927427847544833,negative,Lost Luggage,Delta,KTrerotola,Review:  can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT,2015-02-20 16:17:23 -0800,"Boston, MA"
568926268772581377,positive,,Delta,ChicoArtist,"Review:  you are officially my favorite, thank you for the wonderful service at JFK",2015-02-20 16:12:47 -0800,
568925181848227840,negative,Late Flight,Delta,pseudomachine,Review:  seriously?? What is going on?! http://t.co/mTHM9waObu,2015-02-20 16:08:28 -0800,New York City
568924781837455360,negative,Late Flight,Delta,farms122,Review:  any news on flight 122 pbi-boston delay? Can we wait to arrive at airport based on reported 1 and 1/2 hour delay?,2015-02-20 16:06:52 -0800,
568924327275401218,positive,,Delta,JetBlueNews,Review:  Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM,2015-02-20 16:05:04 -0800,USA
568921315069042688,positive,,Delta,Laneit360,Review:  thanks...,2015-02-20 15:53:06 -0800,Here & There
568920810947272704,negative,longlines,Delta,noplasticshower,.Review:  i'm sorry.  Boarding chaos is underway.  Please query again post scrum.,2015-02-20 15:51:06 -0800,planet earth
568920607347384321,negative,Late Flight,Delta,barrystanbridge,Review:  were boarding now I'm really not impressed. I've learnt a very valuable lesson .,2015-02-20 15:50:17 -0800,Leighton Buzzard
568920546043408385,neutral,,Delta,Laneit360,"Review:  question, flying for the 1st time with my 16mont old son...do I need to bring anything for him? Birth certificate/S.S. card etc?",2015-02-20 15:50:02 -0800,Here & There
568920244691070976,neutral,,Delta,noplasticshower,.Review:  process begins 6:48,2015-02-20 15:48:51 -0800,planet earth
568919308006395904,negative,Customer Service Issue,Delta,andrewdobos,.Review:  yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.,2015-02-20 15:45:07 -0800,Boston MA USA
568919118193291264,negative,Late Flight,Delta,noplasticshower,.Review:  yes and not boarding at 6:44. Good luck with that. Push wheels up to reality.  Dare you.,2015-02-20 15:44:22 -0800,planet earth
568917869762904066,negative,Can't Tell,Delta,barrystanbridge,Review:  I tried a burger which was good but expensive! Were lead to believe that food in the USA is cheap butnot here!,2015-02-20 15:39:24 -0800,Leighton Buzzard
568916674168135681,negative,Customer Service Issue,Delta,barrystanbridge,Review:  I'm a trying ! But I'm tired and getting grumpy !,2015-02-20 15:34:39 -0800,Leighton Buzzard
568914888728449025,negative,Late Flight,Delta,barrystanbridge,"Review:  flight1407, it's been a long day! Arrived from London at 11 this morning",2015-02-20 15:27:34 -0800,Leighton Buzzard
568912677994696706,negative,Late Flight,Delta,NicoleMarieNoel,Review:  Why not deal with that while the plane's on the ground instead of diverting the plane &amp; adding 2 hrs to the flight?,2015-02-20 15:18:46 -0800,Bad Wolf Bay
568911851674836992,negative,Lost Luggage,Delta,HCtwo,"Review:  looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! #savethoseseats",2015-02-20 15:15:29 -0800,The City of New York
568911101146091520,neutral,,Delta,Rowe0neTen,Review:  imma need the hook up tho,2015-02-20 15:12:31 -0800,South jamaica.. Queens
568910753652199424,positive,,Delta,Rowe0neTen,Review:  thanks!,2015-02-20 15:11:08 -0800,South jamaica.. Queens
568909776635236352,neutral,,Delta,Rowe0neTen,Review:  so what about California,2015-02-20 15:07:15 -0800,South jamaica.. Queens
568908255310827520,neutral,,Delta,mkboston13,Review:  Thanks. Which day of the week is the direct?  The flights I saw went thru JFK   ☀️,2015-02-20 15:01:12 -0800,shopping. anywhere
568907615809503233,neutral,,Delta,Rowe0neTen,Review:  Hawaii what deals u have for me,2015-02-20 14:58:40 -0800,South jamaica.. Queens
568906811308257280,neutral,,Delta,pseudomachine,Review:  Thank you.,2015-02-20 14:55:28 -0800,New York City
568906503358259200,negative,Flight Booking Problems,Delta,JNH_61,Review:  Jan 5? That's not summer http://t.co/TpzhjX7Hbt,2015-02-20 14:54:14 -0800,SJ-BOS-SJ
568905816973172736,neutral,,Delta,Rowe0neTen,Review:  y'all got prices for the low??,2015-02-20 14:51:31 -0800,South jamaica.. Queens
568905143883849728,positive,,Delta,AroundTownGabby,Review:  - looking forward to it when we finally take off.,2015-02-20 14:48:50 -0800,"Suburb of Boston, MA"
568904934495629312,negative,Late Flight,Delta,pseudomachine,"Review:  No, the flight wasn't until 9:51pm, but it's already been delayed.",2015-02-20 14:48:00 -0800,New York City
568904127834558464,negative,Late Flight,Delta,pseudomachine,"Review: , why must you always delay my Late Flight night Orlando flights? 💔",2015-02-20 14:44:48 -0800,New York City
568900016636452864,negative,Lost Luggage,Delta,CGjmf,Review:  ...second incident of lost baggage.  I sent you a DM.  Thoughts?,2015-02-20 14:28:28 -0800,"Miami, FL"
568899893206450176,negative,Late Flight,Delta,timmybicicleta,Review:  maybe announce the delay so we don't sit on the plane on the runway for an hour+ before taking off,2015-02-20 14:27:58 -0800,Boston
568898792247992320,positive,,Delta,NapToniusMonk,Review:  Please come to Indianapolis!,2015-02-20 14:23:36 -0800,
568897720410374145,negative,Late Flight,Delta,timmybicicleta,Review:  flight 691 from bos to Tampa takeoff 40 min Late Flight,2015-02-20 14:19:20 -0800,Boston
568897013997289472,neutral,,Delta,VegasKingpin,Review:  When will you release November flights for Flight Booking Problems?,2015-02-20 14:16:32 -0800,
568896227917451264,negative,Customer Service Issue,Delta,noplasticshower,".Review:  Ah grasshopper, your twitterz kung fu no good.  Hire geeks. http://t.co/8MWItRi9kF",2015-02-20 14:13:24 -0800,planet earth
568895587900207104,negative,Customer Service Issue,Delta,JNH_61,Review:  Did you discontinue nonstop service from SJC to BOS? Can't find 471 or 472 anywhere,2015-02-20 14:10:52 -0800,SJ-BOS-SJ
568894423507058688,negative,Late Flight,Delta,NicoleMarieNoel,Review:  Noooo!! Why is our previously direct flight from FLL&gt;SFO diverted to LAS? Now arriving almost 2 hrs Late Flightr. 👎,2015-02-20 14:06:14 -0800,Bad Wolf Bay
568894248457646080,negative,Can't Tell,Delta,noplasticshower,Well lets see.  You could pay for my Negroni with bitcoin. Review: ,2015-02-20 14:05:33 -0800,planet earth
568894231651098624,neutral,,Delta,pveganmama,Review:  do you know when the schedule for dec 2015 will be released?,2015-02-20 14:05:29 -0800,Oregon
568894021688434690,neutral,,Delta,mkboston13,Review:  do you have direct flights to and from Bos to St Lucia or Antigua?,2015-02-20 14:04:38 -0800,shopping. anywhere
568891974687830016,positive,,Delta,_stephanieejayy,Review:  okay thanks. Hope to be flying with you guys soon!,2015-02-20 13:56:30 -0800,
568891233386561537,neutral,,Delta,_stephanieejayy,Review:  do you have any afternoon flights going from BQN to JFK? I only seem to find early morning flights.,2015-02-20 13:53:34 -0800,
568889828588331009,neutral,,Delta,KatieKane84,Review:  I'm flying your airline just out of #LGA 😷,2015-02-20 13:47:59 -0800,brooklyn
568888413308391424,positive,,Delta,GuidanceGirlEm,Review:  he loved the #natural #beefjerky snacks😉,2015-02-20 13:42:21 -0800,"New York, New York"
568888167681695744,positive,,Delta,ErinGambo,Review:  thanks for your reply. It was flight 1572.,2015-02-20 13:41:23 -0800,"New York, NY"
568885004610240512,positive,,Delta,alixpeabody,Review:  who is he I must send a note!!! Too good for words!,2015-02-20 13:28:49 -0800,"San Francisco, CA"
568884379600224258,neutral,,Delta,alixpeabody,"Review:  captain ""takes as lot of muscles to frown but JUST A FEW TO SMILE. Y'all ready to go flyin?"" I mean... Now I am!",2015-02-20 13:26:20 -0800,"San Francisco, CA"
568883264791785472,negative,Customer Service Issue,Delta,Cav3rnicula,Review:  can't seem to DM you guys.. JDHADP,2015-02-20 13:21:54 -0800,"Bay Area, CA."
568882606634369024,positive,,Delta,AroundTownGabby,Review:  - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!,2015-02-20 13:19:17 -0800,"Suburb of Boston, MA"
568881791156822017,negative,Late Flight,Delta,dwhitchcock,Review:  Two delays.  A little proactive communication goes a long way. #howhardcanthatreallybe?,2015-02-20 13:16:02 -0800,Tampa FL & Hendersonville NC
568879791648088065,negative,Lost Luggage,Delta,mhoffma8,Review:  - worst view for an athlete; watching your team from the front seat of the chase van #nogearnotraining,2015-02-20 13:08:06 -0800,
568877772828880896,positive,,Delta,OneikaTraveller,Review:  It was fabulous! Very pleased.,2015-02-20 13:00:04 -0800,"Hong Kong, SAR"
568876769455054849,neutral,,Delta,MomEsq10,Review:  I'll take 3 round trip tickets to the closest warmest place please! #negativedegrees #buffalo #snowwillnevermelt,2015-02-20 12:56:05 -0800,"Buffalo, New York"
568876711300997121,neutral,,Delta,heykaradoyle,Review:  you know it!!,2015-02-20 12:55:51 -0800,New York-Florida
568875992128729088,neutral,,Delta,RogerSaintange,Review:  @hanneslohmann cool,2015-02-20 12:53:00 -0800,
568875212202078208,positive,,Delta,narryyhemmings,Review:  u the real MVP http://t.co/jWL26G6lRw,2015-02-20 12:49:54 -0800,Boston
568872365146251264,positive,,Delta,mariobonifacio,Review:  No worries. Time flew in the terminal and now we're taking off. Thanks again!,2015-02-20 12:38:35 -0800,New York
568871330495406080,positive,,Delta,yaffasolin,"Review:  messaged you, thanks",2015-02-20 12:34:28 -0800,New York
568870342443184128,neutral,,Delta,Cav3rnicula,Review:  will I be compensated for delays or Cancelled Flightlation?,2015-02-20 12:30:33 -0800,"Bay Area, CA."
568864286266814465,positive,,Delta,KaylaRose__,Review:  I will. Thank you!,2015-02-20 12:06:29 -0800,
568862787193081856,neutral,,Delta,moneyries,Review:  dang. Pandora? Does it look like it may get pushed back more or is this likely it?,2015-02-20 12:00:32 -0800,"Brooklyn, NY"
568862241497305088,negative,Customer Service Issue,Delta,JefferyAArnold,"Review:  poor storm customer service, 1hr takeoff delay waiting for the snack cart, rude steward (no names) and I love you guys. #TrueBlue",2015-02-20 11:58:21 -0800,"Hoboken,NJ"
568862134966345729,neutral,,Delta,southxnortheast,Review:  saving my sanity. Leaving it behind for sunshine. #escape #FL #bliss #travel #InDenial #WhatFrozenPipes http://t.co/6TtzEJV3hY,2015-02-20 11:57:56 -0800,key west to bar harbor
568861835568369664,negative,Late Flight,Delta,Cav3rnicula,"Review:  before departure, while people who are delayed get up to $200 to compensate their time..",2015-02-20 11:56:45 -0800,"Bay Area, CA."
568861309384728577,negative,Flight Booking Problems,Delta,KaylaRose__,"Review:  No, it is one I'm trying to make, but it is probably too Late Flight. I did not see an email that I could call. Pittsburgh International.",2015-02-20 11:54:39 -0800,
568861149053231104,neutral,,Delta,HowDoesItSound,Review:  I have more flights that I'd love to redeem for some points but they're a little over a year old. Is there a historical limit?,2015-02-20 11:54:01 -0800,"Brooklyn, NY"
568861022343307264,negative,Customer Service Issue,Delta,JSHKODNIK,Review:  has the worst customer service out of any airline company. #dontflythem,2015-02-20 11:53:31 -0800,"Buffalo, New York, Florida"
568860520796725248,negative,Late Flight,Delta,moneyries,Review:  what's up with the random delay on flight 1729? Any chance of it being a false alarm?,2015-02-20 11:51:31 -0800,"Brooklyn, NY"
568858899438178305,negative,Late Flight,Delta,Cav3rnicula,"Review:  I lost a day at the airport and off my trip, I should be compensated for the inconvenience!!!!!",2015-02-20 11:45:05 -0800,"Bay Area, CA."
568857976733376512,positive,,Delta,HowDoesItSound,Review:  Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service.,2015-02-20 11:41:25 -0800,"Brooklyn, NY"
568855090930429952,neutral,,Delta,lexinieds,Review:  can I switch my seat for my trip on Sunday?,2015-02-20 11:29:57 -0800,NYC
568854763057475584,positive,,Delta,spark911uk,Review:  @AmericanAir ah ha! I misread the end date as being 2014 not 2015. Thanks for clarifying :),2015-02-20 11:28:38 -0800,New York City
568853588858023936,negative,Late Flight,Delta,islandershf,Review:  what is the reason for the delay,2015-02-20 11:23:59 -0800,
568853321659736064,neutral,,Delta,spark911uk,Review:  where do I add my AA loyalty number to my Jetblue reservation?,2015-02-20 11:22:55 -0800,New York City
568851381769134080,positive,,Delta,JPopsie,Review:  I'll see you on board again soon!,2015-02-20 11:15:12 -0800,Global
568850938796118016,neutral,,Delta,islandershf,Review:  is flt 1202 delayed?,2015-02-20 11:13:27 -0800,
568850770331721728,neutral,,Delta,SMHillman,Review:  #AfterAll indeed! https://t.co/swWhYhEn76 #LoveSongFriday #Cheesy #80sweresomuchfun #BrandLoveAffair,2015-02-20 11:12:47 -0800,"New York, NY"
568849719625158657,positive,,Delta,JPopsie,Review:  heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?,2015-02-20 11:08:36 -0800,Global
5.68849E+17,neutral,,Delta,Wibbitz,Review:  and @WSJ team up offering in-flight access to journal content http://t.co/PTsbkA4cDJ,2015-02-20 11:05:33 -0800,"New York, Tel Aviv"
568846033997803520,positive,,Delta,SMHillman,Review:  Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance,2015-02-20 10:53:57 -0800,"New York, NY"
568845545986400256,neutral,,Delta,SMHillman,Review:  Now ur asking for the heavy guns! You know #IWouldDoAnythingForLove https://t.co/Yx1DQJn8nL #BrandMance #LoveSongFriday,2015-02-20 10:52:01 -0800,"New York, NY"
568843464361713664,neutral,,Delta,laurafee,Review:  well mine sure aren't anything to write home about!,2015-02-20 10:43:45 -0800,so cal
568843160224452608,positive,,Delta,s_m_i,This is so smart it makes me angry MT Review: : We’ve partnered with @WSJ to bring you free digital access onboard! http://t.co/0LiwEcAsOe,2015-02-20 10:42:32 -0800,
568842695864504320,positive,,Delta,SMHillman,Review:  OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday,2015-02-20 10:40:41 -0800,"New York, NY"
568841355226517504,neutral,,Delta,laurafee,Review:  well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P,2015-02-20 10:35:22 -0800,so cal
568840506148573186,positive,,Delta,datminecraftboz,Review:  i love this song &lt;3 thanks Review: ,2015-02-20 10:31:59 -0800,
568839596261249024,neutral,,Delta,SMHillman,Review:  Let's just say #IDontWannaLiveWithoutYourLove https://t.co/i9KCgaxxFa #ItWasMintToBe #BestInClassSocial #ThankYou #Travel #Business,2015-02-20 10:28:22 -0800,"New York, NY"
568839278681174016,neutral,,Delta,IFEnews,Review:  and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Digital Journal http://t.co/ucF0B0bQ8r,2015-02-20 10:27:07 -0800,FL350
568837638611992576,neutral,,Delta,wclsc59,Review:  I did.... Would be nice to see more services out of @triflight instead of having to drive 3-4 hrs to like charlotte or atlanta,2015-02-20 10:20:36 -0800,johnson city tn
